year,state_name,yield_per_acre,commodity,avg_temp,max_temp,min_temp,total_precip,total_gdd,avg_humidity,DSCI,avg_dsci,drought_category,D0,D1,D2,D3,D4,None,price_index,supply_risk_score,yield_zscore,temp_stress,precip_deficit
2025,ILLINOIS,86.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.8879565023130772,0,0
2025,ILLINOIS,85.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.8419876931440726,0,0
2025,INDIANA,205.0,CORN,,,,,,,,0.0,,,,,,,,100,50,1.0224982530456226,0,0
2025,INDIANA,205.0,CORN,,,,,,,,0.0,,,,,,,,100,50,1.0224982530456226,0,0
2025,INDIANA,205.0,CORN,,,,,,,,0.0,,,,,,,,100,50,1.0224982530456226,0,0
2025,INDIANA,61.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,1.3146431876260387,0,0
2025,INDIANA,62.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,1.414883290451162,0,0
2025,INDIANA,61.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,1.3146431876260387,0,0
2025,INDIANA,89.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,1.0258629298200912,0,0
2025,INDIANA,89.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,1.0258629298200912,0,0
2025,INDIANA,87.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.9339253114820818,0,0
2025,INDIANA,86.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.8879565023130772,0,0
2025,INDIANA,86.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.8879565023130772,0,0
2025,INDIANA,86.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,0.8879565023130772,0,0
2025,IOWA,219.0,CORN,,,,,,,,0.0,,,,,,,,100,50,1.5097942726156814,0,0
2025,IOWA,222.0,CORN,,,,,,,,0.0,,,,,,,,100,50,1.6142148482378371,0,0
2025,IOWA,219.0,CORN,,,,,,,,0.0,,,,,,,,100,50,1.5097942726156814,0,0
2025,IOWA,65.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,1.7156035989265308,0,0
2025,IOWA,63.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,1.5151233932762849,0,0
2025,IOWA,65.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,1.7156035989265308,0,0
2025,KANSAS,136.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-1.379174986263953,0,0
2025,KANSAS,139.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-1.2747544106417976,0,0
2025,KANSAS,136.0,CORN,,,,,,,,0.0,,,,,,,,100,50,-1.379174986263953,0,0
2025,KANSAS,39.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.8906390745266678,0,0
2025,KANSAS,36.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-1.1913593830020368,0,0
2025,KANSAS,39.0,SOYBEANS,,,,,,,,0.0,,,,,,,,100,50,-0.8906390745266678,0,0
2025,KANSAS,51.0,WHEAT,,,,,,,,0.0,,,,,,,,100,50,-0.7209518186020843,0,0
