year,state_name,commodity,yield_per_acre,yield_risk,weather_risk,drought_risk,economic_risk,SRI,risk_category,recommendation,avg_temp,total_precip,avg_dsci
2025,MINNESOTA,WHEAT,68.0,48.78964125458012,4.0,0.0,35.0,23.32637443910304,Low,Normal inventory,,,0.0
2025,DELAWARE,CORN,178.0,48.345738551075534,4.0,0.0,35.0,23.171008492876435,Low,Normal inventory,,,0.0
2025,ARKANSAS,CORN,178.0,48.345738551075534,4.0,0.0,35.0,23.171008492876435,Low,Normal inventory,,,0.0
2025,ARKANSAS,CORN,178.0,48.345738551075534,4.0,0.0,35.0,23.171008492876435,Low,Normal inventory,,,0.0
2025,MINNESOTA,WHEAT,69.0,47.87026507120002,4.0,0.0,35.0,23.004592774920006,Low,Normal inventory,,,0.0
2025,MINNESOTA,WHEAT,69.0,47.87026507120002,4.0,0.0,35.0,23.004592774920006,Low,Normal inventory,,,0.0
2025,MINNESOTA,WHEAT,69.0,47.87026507120002,4.0,0.0,35.0,23.004592774920006,Low,Normal inventory,,,0.0
2025,MARYLAND,SOYBEANS,49.0,47.76476092550875,4.0,0.0,35.0,22.967666323928064,Low,Normal inventory,,,0.0
2025,GEORGIA,CORN,179.0,47.64960138026116,4.0,0.0,35.0,22.927360483091405,Low,Normal inventory,,,0.0
2025,MISSISSIPPI,CORN,179.0,47.64960138026116,4.0,0.0,35.0,22.927360483091405,Low,Normal inventory,,,0.0
2025,MISSISSIPPI,CORN,179.0,47.64960138026116,4.0,0.0,35.0,22.927360483091405,Low,Normal inventory,,,0.0
2025,MICHIGAN,CORN,180.0,46.95346420944679,4.0,0.0,35.0,22.683712473306375,Low,Normal inventory,,,0.0
2025,LOUISIANA,CORN,180.0,46.95346420944679,4.0,0.0,35.0,22.683712473306375,Low,Normal inventory,,,0.0
2025,MICHIGAN,CORN,180.0,46.95346420944679,4.0,0.0,35.0,22.683712473306375,Low,Normal inventory,,,0.0
2025,MICHIGAN,CORN,180.0,46.95346420944679,4.0,0.0,35.0,22.683712473306375,Low,Normal inventory,,,0.0
2025,WASHINGTON,WHEAT,70.0,46.950888887819936,4.0,0.0,35.0,22.682811110736978,Low,Normal inventory,,,0.0
2025,WASHINGTON,WHEAT,70.0,46.950888887819936,4.0,0.0,35.0,22.682811110736978,Low,Normal inventory,,,0.0
2025,DELAWARE,CORN,181.0,46.257327038632425,4.0,0.0,35.0,22.44006446352135,Low,Normal inventory,,,0.0
2025,DELAWARE,CORN,181.0,46.257327038632425,4.0,0.0,35.0,22.44006446352135,Low,Normal inventory,,,0.0
2025,ALABAMA,WHEAT,71.0,46.03151270443984,4.0,0.0,35.0,22.361029446553943,Low,Normal inventory,,,0.0
2025,ALABAMA,WHEAT,71.0,46.03151270443984,4.0,0.0,35.0,22.361029446553943,Low,Normal inventory,,,0.0
2025,NEW YORK,WHEAT,71.0,46.03151270443984,4.0,0.0,35.0,22.361029446553943,Low,Normal inventory,,,0.0
2025,NEW YORK,WHEAT,71.0,46.03151270443984,4.0,0.0,35.0,22.361029446553943,Low,Normal inventory,,,0.0
2025,OREGON,WHEAT,71.0,46.03151270443984,4.0,0.0,35.0,22.361029446553943,Low,Normal inventory,,,0.0
2025,WASHINGTON,WHEAT,71.0,46.03151270443984,4.0,0.0,35.0,22.361029446553943,Low,Normal inventory,,,0.0
2025,OREGON,WHEAT,71.0,46.03151270443984,4.0,0.0,35.0,22.361029446553943,Low,Normal inventory,,,0.0
2025,OREGON,WHEAT,71.0,46.03151270443984,4.0,0.0,35.0,22.361029446553943,Low,Normal inventory,,,0.0
2025,MISSOURI,WHEAT,71.0,46.03151270443984,4.0,0.0,35.0,22.361029446553943,Low,Normal inventory,,,0.0
2025,MISSOURI,WHEAT,71.0,46.03151270443984,4.0,0.0,35.0,22.361029446553943,Low,Normal inventory,,,0.0
2025,TENNESSEE,SOYBEANS,50.0,45.75995886900629,4.0,0.0,35.0,22.2659856041522,Low,Normal inventory,,,0.0
2025,NEW YORK,SOYBEANS,50.0,45.75995886900629,4.0,0.0,35.0,22.2659856041522,Low,Normal inventory,,,0.0
2025,ARKANSAS,CORN,182.0,45.56118986781805,4.0,0.0,35.0,22.19641645373632,Low,Normal inventory,,,0.0
2025,LOUISIANA,CORN,182.0,45.56118986781805,4.0,0.0,35.0,22.19641645373632,Low,Normal inventory,,,0.0
2025,LOUISIANA,CORN,182.0,45.56118986781805,4.0,0.0,35.0,22.19641645373632,Low,Normal inventory,,,0.0
2025,GEORGIA,CORN,182.0,45.56118986781805,4.0,0.0,35.0,22.19641645373632,Low,Normal inventory,,,0.0
2025,TENNESSEE,CORN,182.0,45.56118986781805,4.0,0.0,35.0,22.19641645373632,Low,Normal inventory,,,0.0
2025,GEORGIA,CORN,182.0,45.56118986781805,4.0,0.0,35.0,22.19641645373632,Low,Normal inventory,,,0.0
2025,PENNSYLVANIA,WHEAT,72.0,45.112136521059746,4.0,0.0,35.0,22.03924778237091,Low,Normal inventory,,,0.0
2025,VIRGINIA,WHEAT,72.0,45.112136521059746,4.0,0.0,35.0,22.03924778237091,Low,Normal inventory,,,0.0
2025,PENNSYLVANIA,WHEAT,72.0,45.112136521059746,4.0,0.0,35.0,22.03924778237091,Low,Normal inventory,,,0.0
2025,PENNSYLVANIA,WHEAT,72.0,45.112136521059746,4.0,0.0,35.0,22.03924778237091,Low,Normal inventory,,,0.0
2025,TENNESSEE,WHEAT,73.0,44.19276033767966,4.0,0.0,35.0,21.71746611818788,Low,Normal inventory,,,0.0
2025,PENNSYLVANIA,WHEAT,73.0,44.19276033767966,4.0,0.0,35.0,21.71746611818788,Low,Normal inventory,,,0.0
2025,PENNSYLVANIA,WHEAT,73.0,44.19276033767966,4.0,0.0,35.0,21.71746611818788,Low,Normal inventory,,,0.0
2025,TENNESSEE,WHEAT,73.0,44.19276033767966,4.0,0.0,35.0,21.71746611818788,Low,Normal inventory,,,0.0
2025,WISCONSIN,CORN,184.0,44.16891552618931,4.0,0.0,35.0,21.70912043416626,Low,Normal inventory,,,0.0
2025,WISCONSIN,CORN,184.0,44.16891552618931,4.0,0.0,35.0,21.70912043416626,Low,Normal inventory,,,0.0
2025,MISSOURI,CORN,184.0,44.16891552618931,4.0,0.0,35.0,21.70912043416626,Low,Normal inventory,,,0.0
2025,MISSOURI,CORN,184.0,44.16891552618931,4.0,0.0,35.0,21.70912043416626,Low,Normal inventory,,,0.0
2025,MISSOURI,SOYBEANS,51.0,43.75515681250383,4.0,0.0,35.0,21.56430488437634,Low,Normal inventory,,,0.0
2025,MISSOURI,SOYBEANS,51.0,43.75515681250383,4.0,0.0,35.0,21.56430488437634,Low,Normal inventory,,,0.0
2025,WISCONSIN,CORN,185.0,43.47277835537494,4.0,0.0,35.0,21.46547242438123,Low,Normal inventory,,,0.0
2025,TENNESSEE,WHEAT,74.0,43.27338415429956,4.0,0.0,35.0,21.395684454004844,Low,Normal inventory,,,0.0
2025,OREGON,WHEAT,74.0,43.27338415429956,4.0,0.0,35.0,21.395684454004844,Low,Normal inventory,,,0.0
2025,TENNESSEE,WHEAT,74.0,43.27338415429956,4.0,0.0,35.0,21.395684454004844,Low,Normal inventory,,,0.0
2025,MISSISSIPPI,CORN,186.0,42.776641184560575,4.0,0.0,35.0,21.2218244145962,Low,Normal inventory,,,0.0
2025,KENTUCKY,CORN,186.0,42.776641184560575,4.0,0.0,35.0,21.2218244145962,Low,Normal inventory,,,0.0
2025,OREGON,WHEAT,75.0,42.35400797091947,4.0,0.0,35.0,21.073902789821815,Low,Normal inventory,,,0.0
2025,OREGON,WHEAT,75.0,42.35400797091947,4.0,0.0,35.0,21.073902789821815,Low,Normal inventory,,,0.0
2025,PENNSYLVANIA,WHEAT,75.0,42.35400797091947,4.0,0.0,35.0,21.073902789821815,Low,Normal inventory,,,0.0
2025,TENNESSEE,WHEAT,75.0,42.35400797091947,4.0,0.0,35.0,21.073902789821815,Low,Normal inventory,,,0.0
2025,TENNESSEE,WHEAT,75.0,42.35400797091947,4.0,0.0,35.0,21.073902789821815,Low,Normal inventory,,,0.0
2025,MICHIGAN,SOYBEANS,52.0,41.75035475600137,4.0,0.0,35.0,20.86262416460048,Low,Normal inventory,,,0.0
2025,MICHIGAN,SOYBEANS,52.0,41.75035475600137,4.0,0.0,35.0,20.86262416460048,Low,Normal inventory,,,0.0
2025,MICHIGAN,SOYBEANS,52.0,41.75035475600137,4.0,0.0,35.0,20.86262416460048,Low,Normal inventory,,,0.0
2025,GEORGIA,SOYBEANS,52.0,41.75035475600137,4.0,0.0,35.0,20.86262416460048,Low,Normal inventory,,,0.0
2025,GEORGIA,SOYBEANS,52.0,41.75035475600137,4.0,0.0,35.0,20.86262416460048,Low,Normal inventory,,,0.0
2025,KENTUCKY,SOYBEANS,52.0,41.75035475600137,4.0,0.0,35.0,20.86262416460048,Low,Normal inventory,,,0.0
2025,WISCONSIN,WHEAT,76.0,41.43463178753938,4.0,0.0,35.0,20.75212112563878,Low,Normal inventory,,,0.0
2025,WISCONSIN,WHEAT,76.0,41.43463178753938,4.0,0.0,35.0,20.75212112563878,Low,Normal inventory,,,0.0
2025,WISCONSIN,WHEAT,76.0,41.43463178753938,4.0,0.0,35.0,20.75212112563878,Low,Normal inventory,,,0.0
2025,WISCONSIN,WHEAT,76.0,41.43463178753938,4.0,0.0,35.0,20.75212112563878,Low,Normal inventory,,,0.0
2025,MISSOURI,WHEAT,76.0,41.43463178753938,4.0,0.0,35.0,20.75212112563878,Low,Normal inventory,,,0.0
2025,MARYLAND,WHEAT,76.0,41.43463178753938,4.0,0.0,35.0,20.75212112563878,Low,Normal inventory,,,0.0
2025,WISCONSIN,WHEAT,77.0,40.515255604159286,4.0,0.0,35.0,20.43033946145575,Low,Normal inventory,,,0.0
2025,DELAWARE,SOYBEANS,53.0,39.74555269949891,4.0,0.0,35.0,20.160943444824618,Low,Normal inventory,,,0.0
2025,MISSOURI,SOYBEANS,53.0,39.74555269949891,4.0,0.0,35.0,20.160943444824618,Low,Normal inventory,,,0.0
2025,LOUISIANA,SOYBEANS,53.0,39.74555269949891,4.0,0.0,35.0,20.160943444824618,Low,Normal inventory,,,0.0
2025,WISCONSIN,SOYBEANS,53.0,39.74555269949891,4.0,0.0,35.0,20.160943444824618,Low,Normal inventory,,,0.0
2025,MINNESOTA,SOYBEANS,53.0,39.74555269949891,4.0,0.0,35.0,20.160943444824618,Low,Normal inventory,,,0.0
2025,MINNESOTA,SOYBEANS,53.0,39.74555269949891,4.0,0.0,35.0,20.160943444824618,Low,Normal inventory,,,0.0
2025,MINNESOTA,SOYBEANS,53.0,39.74555269949891,4.0,0.0,35.0,20.160943444824618,Low,Normal inventory,,,0.0
2025,MISSOURI,WHEAT,78.0,39.5958794207792,4.0,0.0,35.0,20.108557797272717,Low,Normal inventory,,,0.0
2025,WISCONSIN,WHEAT,78.0,39.5958794207792,4.0,0.0,35.0,20.108557797272717,Low,Normal inventory,,,0.0
2025,NEBRASKA,CORN,191.0,39.295955330488724,4.0,0.0,35.0,20.003584365671053,Low,Normal inventory,,,0.0
2025,NEBRASKA,CORN,191.0,39.295955330488724,4.0,0.0,35.0,20.003584365671053,Low,Normal inventory,,,0.0
2025,MISSOURI,CORN,191.0,39.295955330488724,4.0,0.0,35.0,20.003584365671053,Low,Normal inventory,,,0.0
2025,IDAHO,WHEAT,79.0,38.6765032373991,4.0,0.0,35.0,19.786776133089685,Low,Normal inventory,,,0.0
2025,MARYLAND,WHEAT,79.0,38.6765032373991,4.0,0.0,35.0,19.786776133089685,Low,Normal inventory,,,0.0
2025,MARYLAND,WHEAT,79.0,38.6765032373991,4.0,0.0,35.0,19.786776133089685,Low,Normal inventory,,,0.0
2025,NEBRASKA,CORN,192.0,38.599818159674356,4.0,0.0,35.0,19.759936355886026,Low,Normal inventory,,,0.0
2025,MISSOURI,WHEAT,80.0,37.75712705401901,4.0,0.0,35.0,19.464994468906653,Low,Normal inventory,,,0.0
2025,MISSOURI,WHEAT,80.0,37.75712705401901,4.0,0.0,35.0,19.464994468906653,Low,Normal inventory,,,0.0
2025,MARYLAND,WHEAT,80.0,37.75712705401901,4.0,0.0,35.0,19.464994468906653,Low,Normal inventory,,,0.0
2025,MARYLAND,WHEAT,80.0,37.75712705401901,4.0,0.0,35.0,19.464994468906653,Low,Normal inventory,,,0.0
2025,LOUISIANA,SOYBEANS,54.0,37.740750642996446,4.0,0.0,35.0,19.459262725048756,Low,Normal inventory,,,0.0
2025,LOUISIANA,SOYBEANS,54.0,37.740750642996446,4.0,0.0,35.0,19.459262725048756,Low,Normal inventory,,,0.0
2025,OHIO,CORN,194.0,37.207543818045615,4.0,0.0,35.0,19.272640336315966,Low,Normal inventory,,,0.0
2025,OHIO,CORN,194.0,37.207543818045615,4.0,0.0,35.0,19.272640336315966,Low,Normal inventory,,,0.0
2025,KENTUCKY,WHEAT,81.0,36.837750870638914,4.0,0.0,35.0,19.143212804723618,Low,Normal inventory,,,0.0
2025,KENTUCKY,WHEAT,81.0,36.837750870638914,4.0,0.0,35.0,19.143212804723618,Low,Normal inventory,,,0.0
2025,MARYLAND,WHEAT,82.0,35.918374687258826,4.0,0.0,35.0,18.82143114054059,Low,Normal inventory,,,0.0
2025,KENTUCKY,WHEAT,82.0,35.918374687258826,4.0,0.0,35.0,18.82143114054059,Low,Normal inventory,,,0.0
2025,OHIO,CORN,196.0,35.81526947641687,4.0,0.0,35.0,18.785344316745906,Low,Normal inventory,,,0.0
2025,WISCONSIN,SOYBEANS,55.0,35.73594858649399,4.0,0.0,35.0,18.757582005272894,Low,Normal inventory,,,0.0
2025,MISSISSIPPI,SOYBEANS,55.0,35.73594858649399,4.0,0.0,35.0,18.757582005272894,Low,Normal inventory,,,0.0
2025,MISSISSIPPI,SOYBEANS,55.0,35.73594858649399,4.0,0.0,35.0,18.757582005272894,Low,Normal inventory,,,0.0
2025,WISCONSIN,SOYBEANS,55.0,35.73594858649399,4.0,0.0,35.0,18.757582005272894,Low,Normal inventory,,,0.0
2025,GEORGIA,SOYBEANS,55.0,35.73594858649399,4.0,0.0,35.0,18.757582005272894,Low,Normal inventory,,,0.0
2025,KENTUCKY,WHEAT,83.0,34.99899850387873,4.0,0.0,35.0,18.499649476357554,Low,Normal inventory,,,0.0
2025,OHIO,WHEAT,83.0,34.99899850387873,4.0,0.0,35.0,18.499649476357554,Low,Normal inventory,,,0.0
2025,OHIO,WHEAT,83.0,34.99899850387873,4.0,0.0,35.0,18.499649476357554,Low,Normal inventory,,,0.0
2025,KENTUCKY,WHEAT,83.0,34.99899850387873,4.0,0.0,35.0,18.499649476357554,Low,Normal inventory,,,0.0
2025,OHIO,WHEAT,84.0,34.07962232049864,4.0,0.0,35.0,18.177867812174526,Low,Normal inventory,,,0.0
2025,KENTUCKY,WHEAT,84.0,34.07962232049864,4.0,0.0,35.0,18.177867812174526,Low,Normal inventory,,,0.0
2025,IDAHO,WHEAT,84.0,34.07962232049864,4.0,0.0,35.0,18.177867812174526,Low,Normal inventory,,,0.0
2025,IDAHO,WHEAT,84.0,34.07962232049864,4.0,0.0,35.0,18.177867812174526,Low,Normal inventory,,,0.0
2025,ARKANSAS,SOYBEANS,56.0,33.73114652999153,4.0,0.0,35.0,18.055901285497036,Low,Normal inventory,,,0.0
2025,ARKANSAS,SOYBEANS,56.0,33.73114652999153,4.0,0.0,35.0,18.055901285497036,Low,Normal inventory,,,0.0
2025,OHIO,SOYBEANS,56.0,33.73114652999153,4.0,0.0,35.0,18.055901285497036,Low,Normal inventory,,,0.0
2025,OHIO,SOYBEANS,56.0,33.73114652999153,4.0,0.0,35.0,18.055901285497036,Low,Normal inventory,,,0.0
2025,ARKANSAS,SOYBEANS,56.0,33.73114652999153,4.0,0.0,35.0,18.055901285497036,Low,Normal inventory,,,0.0
2025,MINNESOTA,CORN,199.0,33.726857963973764,4.0,0.0,35.0,18.054400287390816,Low,Normal inventory,,,0.0
2025,MINNESOTA,CORN,199.0,33.726857963973764,4.0,0.0,35.0,18.054400287390816,Low,Normal inventory,,,0.0
2025,CALIFORNIA,WHEAT,85.0,33.16024613711855,4.0,0.0,35.0,17.85608614799149,Low,Normal inventory,,,0.0
2025,ILLINOIS,WHEAT,85.0,33.16024613711855,4.0,0.0,35.0,17.85608614799149,Low,Normal inventory,,,0.0
2025,CALIFORNIA,WHEAT,85.0,33.16024613711855,4.0,0.0,35.0,17.85608614799149,Low,Normal inventory,,,0.0
2025,DELAWARE,WHEAT,86.0,32.24086995373845,4.0,0.0,35.0,17.53430448380846,Low,Normal inventory,,,0.0
2025,INDIANA,WHEAT,86.0,32.24086995373845,4.0,0.0,35.0,17.53430448380846,Low,Normal inventory,,,0.0
2025,INDIANA,WHEAT,86.0,32.24086995373845,4.0,0.0,35.0,17.53430448380846,Low,Normal inventory,,,0.0
2025,INDIANA,WHEAT,86.0,32.24086995373845,4.0,0.0,35.0,17.53430448380846,Low,Normal inventory,,,0.0
2025,DELAWARE,WHEAT,86.0,32.24086995373845,4.0,0.0,35.0,17.53430448380846,Low,Normal inventory,,,0.0
2025,OHIO,WHEAT,86.0,32.24086995373845,4.0,0.0,35.0,17.53430448380846,Low,Normal inventory,,,0.0
2025,OHIO,WHEAT,86.0,32.24086995373845,4.0,0.0,35.0,17.53430448380846,Low,Normal inventory,,,0.0
2025,ILLINOIS,WHEAT,86.0,32.24086995373845,4.0,0.0,35.0,17.53430448380846,Low,Normal inventory,,,0.0
2025,OHIO,WHEAT,86.0,32.24086995373845,4.0,0.0,35.0,17.53430448380846,Low,Normal inventory,,,0.0
2025,CALIFORNIA,WHEAT,86.0,32.24086995373845,4.0,0.0,35.0,17.53430448380846,Low,Normal inventory,,,0.0
2025,NEBRASKA,SOYBEANS,57.0,31.726344473489064,4.0,0.0,35.0,17.35422056572117,Low,Normal inventory,,,0.0
2025,MISSISSIPPI,SOYBEANS,57.0,31.726344473489064,4.0,0.0,35.0,17.35422056572117,Low,Normal inventory,,,0.0
2025,OHIO,SOYBEANS,57.0,31.726344473489064,4.0,0.0,35.0,17.35422056572117,Low,Normal inventory,,,0.0
2025,MINNESOTA,CORN,202.0,31.638446451530655,4.0,0.0,35.0,17.323456258035726,Low,Normal inventory,,,0.0
2025,INDIANA,WHEAT,87.0,31.321493770358366,4.0,0.0,35.0,17.212522819625427,Low,Normal inventory,,,0.0
2025,MICHIGAN,WHEAT,87.0,31.321493770358366,4.0,0.0,35.0,17.212522819625427,Low,Normal inventory,,,0.0
2025,ILLINOIS,WHEAT,87.0,31.321493770358366,4.0,0.0,35.0,17.212522819625427,Low,Normal inventory,,,0.0
2025,ILLINOIS,WHEAT,87.0,31.321493770358366,4.0,0.0,35.0,17.212522819625427,Low,Normal inventory,,,0.0
2025,CALIFORNIA,WHEAT,87.0,31.321493770358366,4.0,0.0,35.0,17.212522819625427,Low,Normal inventory,,,0.0
2025,MICHIGAN,WHEAT,88.0,30.40211758697827,4.0,0.0,35.0,16.89074115544239,Low,Normal inventory,,,0.0
2025,ILLINOIS,WHEAT,88.0,30.40211758697827,4.0,0.0,35.0,16.89074115544239,Low,Normal inventory,,,0.0
2025,ILLINOIS,WHEAT,88.0,30.40211758697827,4.0,0.0,35.0,16.89074115544239,Low,Normal inventory,,,0.0
2025,INDIANA,CORN,205.0,29.55003493908755,4.0,0.0,35.0,16.59251222868064,Low,Normal inventory,,,0.0
2025,INDIANA,CORN,205.0,29.55003493908755,4.0,0.0,35.0,16.59251222868064,Low,Normal inventory,,,0.0
2025,INDIANA,CORN,205.0,29.55003493908755,4.0,0.0,35.0,16.59251222868064,Low,Normal inventory,,,0.0
2025,INDIANA,WHEAT,89.0,29.482741403598176,4.0,0.0,35.0,16.568959491259363,Low,Normal inventory,,,0.0
2025,INDIANA,WHEAT,89.0,29.482741403598176,4.0,0.0,35.0,16.568959491259363,Low,Normal inventory,,,0.0
2025,MICHIGAN,WHEAT,89.0,29.482741403598176,4.0,0.0,35.0,16.568959491259363,Low,Normal inventory,,,0.0
2025,MICHIGAN,WHEAT,90.0,28.56336522021809,4.0,0.0,35.0,16.247177827076328,Low,Normal inventory,,,0.0
2025,CALIFORNIA,WHEAT,90.0,28.56336522021809,4.0,0.0,35.0,16.247177827076328,Low,Normal inventory,,,0.0
2025,MICHIGAN,WHEAT,90.0,28.56336522021809,4.0,0.0,35.0,16.247177827076328,Low,Normal inventory,,,0.0
2025,CALIFORNIA,WHEAT,90.4,28.195614746866045,4.0,0.0,35.0,16.118465161403115,Low,Normal inventory,,,0.0
2025,MICHIGAN,WHEAT,91.0,27.643989036837993,4.0,0.0,35.0,15.925396162893296,Low,Normal inventory,,,0.0
2025,IDAHO,WHEAT,93.5,25.345548578387763,4.0,0.0,35.0,15.120942002435717,Low,Normal inventory,,,0.0
2025,INDIANA,SOYBEANS,61.0,23.707136247479227,4.0,0.0,35.0,14.54749768661773,Low,Normal inventory,,,0.0
2025,NEBRASKA,SOYBEANS,61.0,23.707136247479227,4.0,0.0,35.0,14.54749768661773,Low,Normal inventory,,,0.0
2025,INDIANA,SOYBEANS,61.0,23.707136247479227,4.0,0.0,35.0,14.54749768661773,Low,Normal inventory,,,0.0
2025,NEBRASKA,SOYBEANS,61.0,23.707136247479227,4.0,0.0,35.0,14.54749768661773,Low,Normal inventory,,,0.0
2025,IDAHO,WHEAT,97.0,22.127731936557442,4.0,0.0,35.0,13.994706177795104,Low,Normal inventory,,,0.0
2025,IDAHO,WHEAT,97.0,22.127731936557442,4.0,0.0,35.0,13.994706177795104,Low,Normal inventory,,,0.0
2025,IDAHO,WHEAT,97.0,22.127731936557442,4.0,0.0,35.0,13.994706177795104,Low,Normal inventory,,,0.0
2025,IDAHO,WHEAT,97.0,22.127731936557442,4.0,0.0,35.0,13.994706177795104,Low,Normal inventory,,,0.0
2025,INDIANA,SOYBEANS,62.0,21.702334190976764,4.0,0.0,35.0,13.845816966841866,Low,Normal inventory,,,0.0
2025,IDAHO,WHEAT,99.0,20.288979569797256,4.0,0.0,35.0,13.351142849429039,Low,Normal inventory,,,0.0
2025,IOWA,CORN,219.0,19.80411454768637,4.0,0.0,35.0,13.18144009169023,Low,Normal inventory,,,0.0
2025,IOWA,CORN,219.0,19.80411454768637,4.0,0.0,35.0,13.18144009169023,Low,Normal inventory,,,0.0
2025,ILLINOIS,CORN,219.0,19.80411454768637,4.0,0.0,35.0,13.18144009169023,Low,Normal inventory,,,0.0
2025,ILLINOIS,CORN,219.0,19.80411454768637,4.0,0.0,35.0,13.18144009169023,Low,Normal inventory,,,0.0
2025,IOWA,SOYBEANS,63.0,19.6975321344743,4.0,0.0,35.0,13.144136247066005,Low,Normal inventory,,,0.0
2025,CALIFORNIA,WHEAT,100.0,19.369603386417165,4.0,0.0,35.0,13.029361185246007,Low,Normal inventory,,,0.0
2025,CALIFORNIA,WHEAT,100.0,19.369603386417165,4.0,0.0,35.0,13.029361185246007,Low,Normal inventory,,,0.0
2025,CALIFORNIA,WHEAT,100.0,19.369603386417165,4.0,0.0,35.0,13.029361185246007,Low,Normal inventory,,,0.0
2025,ILLINOIS,CORN,221.0,18.41184020605763,4.0,0.0,35.0,12.69414407212017,Low,Normal inventory,,,0.0
2025,IOWA,CORN,222.0,17.71570303524326,4.0,0.0,35.0,12.45049606233514,Low,Normal inventory,,,0.0
2025,IDAHO,CORN,222.0,17.71570303524326,4.0,0.0,35.0,12.45049606233514,Low,Normal inventory,,,0.0
2025,ILLINOIS,SOYBEANS,65.0,15.687928021469382,4.0,0.0,35.0,11.740774807514283,Low,Normal inventory,,,0.0
2025,ILLINOIS,SOYBEANS,65.0,15.687928021469382,4.0,0.0,35.0,11.740774807514283,Low,Normal inventory,,,0.0
2025,ILLINOIS,SOYBEANS,65.0,15.687928021469382,4.0,0.0,35.0,11.740774807514283,Low,Normal inventory,,,0.0
2025,IOWA,SOYBEANS,65.0,15.687928021469382,4.0,0.0,35.0,11.740774807514283,Low,Normal inventory,,,0.0
2025,IOWA,SOYBEANS,65.0,15.687928021469382,4.0,0.0,35.0,11.740774807514283,Low,Normal inventory,,,0.0
2025,CALIFORNIA,WHEAT,105.0,14.772722469516701,4.0,0.0,35.0,11.420452864330844,Low,Normal inventory,,,0.0
2025,IDAHO,CORN,230.0,12.146605668728306,4.0,0.0,35.0,10.501311984054906,Low,Normal inventory,,,0.0
2025,IDAHO,CORN,230.0,12.146605668728306,4.0,0.0,35.0,10.501311984054906,Low,Normal inventory,,,0.0
2025,WASHINGTON,CORN,235.0,8.665919814656455,4.0,0.0,35.0,9.283071935129758,Low,Normal inventory,,,0.0
2025,WASHINGTON,CORN,235.0,8.665919814656455,4.0,0.0,35.0,9.283071935129758,Low,Normal inventory,,,0.0
2025,WASHINGTON,CORN,235.0,8.665919814656455,4.0,0.0,35.0,9.283071935129758,Low,Normal inventory,,,0.0
2025,ARIZONA,WHEAT,113.0,7.417713002475963,4.0,0.0,35.0,8.846199550866586,Low,Normal inventory,,,0.0
2025,ARIZONA,WHEAT,113.0,7.417713002475963,4.0,0.0,35.0,8.846199550866586,Low,Normal inventory,,,0.0
2025,ARIZONA,WHEAT,114.0,6.498336819095869,4.0,0.0,35.0,8.524417886683555,Low,Normal inventory,,,0.0
2025,ARIZONA,WHEAT,114.0,6.498336819095869,4.0,0.0,35.0,8.524417886683555,Low,Normal inventory,,,0.0
2025,ARIZONA,WHEAT,117.0,3.740208268955591,4.0,0.0,35.0,7.559072894134457,Low,Normal inventory,,,0.0
2025,ARIZONA,WHEAT,117.0,3.740208268955591,4.0,0.0,35.0,7.559072894134457,Low,Normal inventory,,,0.0
2025,CALIFORNIA,WHEAT,125.0,0.0,4.0,0.0,35.0,6.25,Low,Normal inventory,,,0.0
